#SOCIAL
OthersNoArg $n shivers and says, "Brrrrrrr!!"~
CharFound   You shiver at the thought of fighting $M.~
OthersFound $n shivers at the thought of fighting $N.~
VictFound   $n shivers at the suicidal thought of fighting you.~
CharAuto    You shiver to yourself?~
OthersAuto  $n scares $mself to shivers.~
End

#SOCIAL
Name        shrug~
CharNoArg   You shrug.~
OthersNoArg $n shrugs helplessly.~
CharFound   You shrug in response to $s question.~
OthersFound $n shrugs in response to $N's question.~
VictFound   $n shrugs in response to your question.~
CharAuto    You shrug to yourself.~
OthersAuto  $n shrugs to $mself.  What a strange person.~
End

#SOCIAL
Name        sigh~
CharNoArg   You sigh.~
OthersNoArg $n sighs loudly.~
CharFound   You sigh as you think of $M.~
OthersFound $n sighs at the sight of $N.~
VictFound   $n sighs as $e thinks of you.  Touching, huh?~
CharAuto    You sigh at yourself.  You MUST be lonely.~
OthersAuto  $n sighs at $mself.  What a sorry sight.~
End

#SOCIAL
Name        sing~
CharNoArg   You raise your clear voice towards the sky.~
OthersNoArg $n has begun to sing.~
CharFound   You sing a ballad to $M.~
OthersFound $n sings a ballad to $N.~
VictFound   $n sings a ballad to you!  How sweet!~
CharAuto    You sing a little ditty to yourself.~
OthersAuto  $n sings a little ditty to $mself.~
End

#SOCIAL
Name        skiss~
CharNoArg   Who do you wish to use this on?~
CharFound   You kiss $N slowly, pulling $M into a tight embrace as your tongue works it's way around $S.~
OthersFound $n kisses $N slowly, pulling $M into a tight embrace, as $s tongue works it's way around $S.~
VictFound   $n kiss you slowly, pulling you into a tight embrace, as $s tongue works it's way around yours.~
CharAuto    You try to pull yourself into a tight embrace and give yourself a slow kiss.~
OthersAuto  $n tries to pull $mself into a tight embrace and give $mself a slow kiss.~
End

#SOCIAL
Name        slap~
CharNoArg   Slap whom?~
OthersNoArg $n raises $s hand spastically as if to slap an unseen annoyance.~
CharFound   You rear back and slap $M with all your might.~
OthersFound $n rears back and slaps $N for $S stupidity.~
VictFound   $n rears back and slaps you cruelly for your stupidity.  OUCH!~
CharAuto    You slap yourself.  You deserve it.~
OthersAuto  $n slaps $mself.  Why don't you join in?~
End

#SOCIAL
Name        slime~
CharNoArg   You slime.~
OthersNoArg $n leaves a slime trail across the floor.~
CharFound   You slime $N.~
OthersFound $n slimes $N~
VictFound   $n slimes you!~
CharAuto    Wierdo!~
OthersAuto  $n slimes $mself the Wierdo!~
End

#SOCIAL
Name        slobber~
CharNoArg   You slobber all over the floor.~
OthersNoArg $n slobbers all over the floor.~
CharFound   You slobber all over $M.~
OthersFound $n slobbers all over $N.~
VictFound   $n slobbers all over you.~
CharAuto    You slobber all down your front.~
OthersAuto  $n slobbers all over $mself.~
End

#SOCIAL
Name        smack~
CharNoArg   You smack a fly out of the air in frustration.~
OthersNoArg $n tries to smack something out of the air.. he must be going nuts.~
CharFound   You smack $N rather hard.~
OthersFound $n smacks $N really hard.~
VictFound   $n smacks you really hard, mayebe you should get him back.~
CharAuto    You smack youself, whats wrong with you!~
OthersAuto  $n smacks himself, what a nut.~
End

#SOCIAL
Name        smile~
CharNoArg   You smile happily.~
OthersNoArg $n smiles happily.~
CharFound   You smile at $M.~
OthersFound $n beams a smile at $N.~
VictFound   $n smiles at you.~
CharAuto    You smile at yourself.~
OthersAuto  $n smiles dopily at $mself.~
End

#SOCIAL
Name        smirk~
CharNoArg   You smirk.~
OthersNoArg $n smirks.~
CharFound   You smirk at $S saying.~
OthersFound $n smirks at $N's saying.~
VictFound   $n smirks at your saying.~
CharAuto    You smirk at yourself.  Okay ...~
OthersAuto  $n smirks at $s own 'wisdom'.~
End

#SOCIAL
Name        smooch~
CharNoArg   You are searching for someone to smooch.~
OthersNoArg $n is looking for someone to smooch.~
CharFound   You give $M a nice, wet smooch.~
OthersFound $n and $N are smooching in the corner.~
VictFound   $n smooches you passionately on the lips.~
CharAuto    You smooch yourself.~
OthersAuto  $n smooches $mself.  Yuck.~
End

#SOCIAL
Name        snap~
CharNoArg   PRONTO ! You snap your fingers.~
OthersNoArg $n snaps $s fingers.~
CharFound   You snap back at $M.~
OthersFound $n snaps back at $N.~
VictFound   $n snaps back at you!~
CharAuto    You snap yourself to attention.~
OthersAuto  $n snaps $mself to attention.~
End

#SOCIAL
Name        snarl~
CharNoArg   You grizzle your teeth and look mean.~
OthersNoArg $n snarls angrily.~
CharFound   You snarl at $M.~
OthersFound $n snarls at $N.~
VictFound   $n snarls at you, for some reason.~
CharAuto    You snarl at yourself.~
OthersAuto  $n snarls at $mself.~
End

#SOCIAL
Name        sneer~
CharNoArg   You sneer in contempt.~
OthersNoArg $n sneers in contempt.~
CharFound   You sneer at $M in contempt.~
OthersFound $n sneers at $N in contempt.~
VictFound   $n sneers at you in contempt.~
CharAuto    You sneer at yourself in contempt.~
OthersAuto  $n sneers at $mself in contempt.~
End

#SOCIAL
Name        sneeze~
CharNoArg   Gesundheit!~
OthersNoArg $n sneezes.~
End

#SOCIAL
Name        snicker~
CharNoArg   You snicker softly.~
OthersNoArg $n snickers softly.~
CharFound   You snicker with $M about your shared secret.~
OthersFound $n snickers with $N about their shared secret.~
VictFound   $n snickers with you about your shared secret.~
CharAuto    You snicker at your own evil thoughts.~
OthersAuto  $n snickers at $s own evil thoughts.~
End

#SOCIAL
Name        sniff~
CharNoArg   You sniff sadly. *SNIFF*~
OthersNoArg $n sniffs sadly.~
CharFound   You sniff sadly at the way $E is treating you.~
OthersFound $n sniffs sadly at the way $N is treating $m.~
VictFound   $n sniffs sadly at the way you are treating $m.~
CharAuto    You sniff sadly at your lost opportunities.~
OthersAuto  $n sniffs sadly at $mself.  Something MUST be bothering $m.~
End

#SOCIAL
Name        snore~
CharNoArg   Zzzzzzzzzzzzzzzzz.~
OthersNoArg $n snores loudly.~
End

#SOCIAL
Name        snort~
CharNoArg   You snort in disgust.~
OthersNoArg $n snorts in disgust.~
CharFound   You snort at $M in disgust.~
OthersFound $n snorts at $N in disgust.~
VictFound   $n snorts at you in disgust.~
CharAuto    You snort at yourself in disgust.~
OthersAuto  $n snorts at $mself in disgust.~
End

#SOCIAL
Name        snowball~
CharNoArg   Whom do you want to throw a snowball at?~
CharFound   You throw a snowball in $N's face.~
OthersFound $n throws a snowball at $N.~
VictFound   $n throws a snowball at you.~
CharAuto    You throw a snowball at yourself.~
OthersAuto  $n throws a snowball at $mself.~
End

#SOCIAL
Name        snuggle~
CharNoArg   Who?~
CharFound   you snuggle $M.~
OthersFound $n snuggles up to $N.~
VictFound   $n snuggles up to you.~
CharAuto    You snuggle up, getting ready to sleep.~
OthersAuto  $n snuggles up, getting ready to sleep.~
End

#SOCIAL
Name        spam~
CharNoArg   You loudly sing "SPAM, SPAM, SPAM, SPAM!!!".~
OthersNoArg $n loudly sings "SPAM, SPAM, SPAM, SPAM!!!".~
CharFound   You loudly sing "$N, $N, $N, $N!!!".~
OthersFound $n loudly sings "$N, $N, $N, $N!!!".~
VictFound   $n loudly sings your name over and over and over.~
CharAuto    You loudly sing your name over and over and over. Idiot...~
OthersAuto  $n loudly sings $s name over and over and over. Idiot...~
End

#SOCIAL
Name        spank~
CharNoArg   Spank whom?~
CharFound   You spank $M playfully.~
OthersFound $n spanks $N playfully.~
VictFound   $n spanks you playfully.  OUCH!~
CharAuto    You spank yourself.  Kinky!~
OthersAuto  $n spanks $mself.  Kinky!~
End

#SOCIAL
Name        spin~
CharNoArg   You twirl in a graceful pirouette.~
OthersNoArg $n twirls in a graceful pirouette.~
CharFound   You spin $M on one finger.~
OthersFound $n spins $N on $s finger.~
VictFound   $n spins you around on $s finger.~
CharAuto    You spin yourself around and around and around....~
OthersAuto  $n spins $mself around and around and around...~
End

#SOCIAL
Name        spit~
CharNoArg   You spit in disgust.~
OthersNoArg $n spits in disgust.~
CharFound   You spit in disgust at $N~
OthersFound $n spits in disgust at $N~
VictFound   $n spits in disgust at you.~
End

#SOCIAL
Name        squeak~
CharNoArg   You squeak like a mouse.~
OthersNoArg $n squeaks like a mouse.~
CharFound   You squeak at $M.~
OthersFound $n squeaks at $N.  Is $e a man or a mouse?~
VictFound   $n squeaks at you.  Is $e a man or a mouse?~
CharAuto    You squeak at yourself like a mouse.~
OthersAuto  $n squeaks at $mself like a mouse.~
End

#SOCIAL
Name        squeal~
CharNoArg   You squeal with delight.~
OthersNoArg $n squeals with delight.~
CharFound   You squeal at $M.~
OthersFound $n squeals at $N.  Wonder why?~
VictFound   $n squeals at you.  You must be doing something good.~
CharAuto    You squeal at yourself.~
OthersAuto  $n squeals at $mself.~
End

#SOCIAL
Name        squeeze~
CharNoArg   Where, what, how, whom?~
CharFound   You squeeze $M fondly.~
OthersFound $n squeezes $N fondly.~
VictFound   $n squeezes you fondly.~
CharAuto    You squeeze yourself - try to relax a little!~
OthersAuto  $n squeezes $mself.~
End

#SOCIAL
Name        squirm~
CharNoArg   You squirm guiltily.~
OthersNoArg $n squirms guiltily.  Looks like $e did it.~
CharFound   You squirm in front of $M.~
OthersFound $n squirms in front of $N.~
VictFound   $n squirms in front of you.  You make $m nervous.~
CharAuto    You squirm and squirm and squirm....~
OthersAuto  $n squirms and squirms and squirm.....~
End

#SOCIAL
Name        squish~
CharNoArg   You squish your toes into the sand.~
OthersNoArg $n squishes $s toes into the sand.~
CharFound   You squish $M between your legs.~
OthersFound $n squishes $N between $s legs.~
VictFound   $n squishes you between $s legs.~
CharAuto    You squish yourself.~
OthersAuto  $n squishes $mself.  OUCH.~
End

#SOCIAL
Name        stab~
CharNoArg   &GYou slowly slide &GYour dagger from it's casing and mumble, "&ySo many people, so little time&n."~
OthersNoArg &G$n slowly slides &G$s dagger from it's casing and mumbles, "&ySo many people, so little time&n."~
CharFound   &GYou &RSTAB&y $N and with an &0evil grin on &Gyour face &Gyou simply say, '&ss&st&sa&sb&sb&sy &ss&st&sa&sb&sb&sy' and run away&n.~
OthersFound &G$n &RSTABS&y $N and with an &0evil grin on &G$s face &G$e simply says, '&ss&st&sa&sb&sb&sy &ss&st&sa&sb&sb&sy' and runs away!&n.~
VictFound   &G$n &RSTABS&y You and with an &0evil grin on &G$s face &G$e simply says, '&ss&st&sa&sb&sb&sy &ss&st&sa&sb&sb&sy' and runs away!&n.~
CharAuto    You lunge at yourself screaming out, '&LSTABBY STABBY!!!!&n' but end up all bundled up in a corner.~
OthersAuto  $n lunges at $mself screaming out, '&LSTABBY STABBY!!!!&n' but ends up all bundled up in a corner.~
End

#SOCIAL
Name        stare~
CharNoArg   You stare at the sky.~
OthersNoArg $n stares at the sky.~
CharFound   You stare dreamily at $N, completely lost in $S eyes..~
OthersFound $n stares dreamily at $N.~
VictFound   $n stares dreamily at you, completely lost in your eyes.~
CharAuto    You stare dreamily at yourself - enough narcissism for now.~
OthersAuto  $n stares dreamily at $mself - NARCISSIST!~
End

#SOCIAL
Name        staresky~
CharNoArg   You stare at the sky and ponder your existance.~
OthersNoArg $n stares at the sky.  $e seems deep in thought.~
CharFound   You stare at the sky and think about $N.~
OthersFound $n stares at the sky and sighs $N~
VictFound   $n stares at the sky and thinks about You.~
End

#SOCIAL
Name        stretch~
CharNoArg   You stretch and relax your sore muscles.~
OthersNoArg $n stretches luxuriously.  Makes you want to, doesn't it?~
CharFound   You stretch and relax your sore muscles.~
OthersFound $n stretches luxuriously.  Makes you want to, doesn't it?~
VictFound   $n stretches luxuriously.  Makes you want to, doesn't it?~
CharAuto    You stretch and relax your sore muscles.~
OthersAuto  $n stretches luxuriously.  Makes you want to, doesn't it?~
End

#SOCIAL
Name        strut~
CharNoArg   Strut your stuff.~
OthersNoArg $n struts proudly.~
CharFound   You strut to get $S attention.~
OthersFound $n struts, hoping to get $N's attention.~
VictFound   $n struts, hoping to get your attention.~
CharAuto    You strut to yourself, lost in your own world.~
OthersAuto  $n struts to $mself, lost in $s own world.~
End

#SOCIAL
Name        suffer~
CharNoArg   No xp again?  You suffer at the hands of fate.~
OthersNoArg $n is suffering.  Looks like $e can't seem to level.~
CharFound   You tell $M how you suffer whenever you're away from $M.~
OthersFound $n tells $N that $e suffers whenever they're apart.~
VictFound   $n tells you that $e suffers whenever you're apart.~
CharAuto    No xp again?  You suffer at the hands of fate.~
OthersAuto  $n is suffering.  Looks like $e can't seem to level.~
End

#SOCIAL
Name        sulk~
CharNoArg   You sulk.~
OthersNoArg $n sulks in the corner.~
End

#SOCIAL
Name        swoon~
CharNoArg   You swoon in ecstacy.~
OthersNoArg $n swoons in ecstacy.~
CharFound   You swoon in ecstacy at the thought of $M.~
OthersFound $n swoons in ecstacy at the thought of $N.~
VictFound   $n swoons in ecstacy as $e thinks of you.~
CharAuto    You swoon in ecstacy.~
OthersAuto  $n swoons in ecstacy.~
End

#SOCIAL
Name        tackle~
CharNoArg   You can't tackle the AIR!~
CharFound   You run over to $M and bring $M down!~
OthersFound $n runs over to $N and tackles $M to the ground!~
VictFound   $n runs over to you and tackles you to the ground!~
CharAuto    You wrap your arms around yourself, and throw yourself to the ground.~
OthersAuto  $n wraps $s arms around $mself and brings $mself down!?~
End

#SOCIAL
Name        tag~
CharNoArg   You shout, "Enough killing!  Let's play some tag!"~
OthersNoArg $n says, "Enough killing!  Let's play some tag!"~
CharFound   You slap $N on the back and scream, "You're it slowpoke!"~
OthersFound $n slaps $N on the back and screams, "You're it slowpoke!"~
VictFound   $n slaps you on the back and screams, "You're it slowpoke!"~
CharAuto    You dodges your left hand, but are led directly into your right!  Fool!~
OthersAuto  $n dodges $s left hand, but is led directly into $s right!  Fool!~
End

#SOCIAL
Name        tap~
CharNoArg   You tap your foot impatiently.~
OthersNoArg $n taps $s foot impatiently.~
CharFound   You tap your foot impatiently.  Will $E ever be ready?~
OthersFound $n taps $s foot impatiently as $e waits for $N.~
VictFound   $n taps $s foot impatiently as $e waits for you.~
CharAuto    You tap yourself on the head.  Ouch!~
OthersAuto  $n taps $mself on the head.~
End

#SOCIAL
Name        temple~
CharNoArg   You want to do what?? And to whom??~
CharFound   You begin to rub $S temples, attempting to reduce $S stress.~
OthersFound $n begins to rub $N's temples... $E begins to relax.~
VictFound   $n begins to carefully massage your temples... Your stress melts away.~
CharAuto    You rub your temples, your patience wearing thin.~
OthersAuto  $n rubs $s temples, looking rather impatient.~
End

#SOCIAL
Name        tender~
CharNoArg   You will enjoy it more if you choose someone to kiss.~
CharFound   &CYou give &C$N a &ss&so&sf&st, &st&se&sn&sd&se&sr&s k&si&ss&ss&n.~
OthersFound &C$n gives &C$N a &ss&so&sf&st, &st&se&sn&sd&se&sr&s k&si&ss&ss&n.~
VictFound   &C$n gives &Cyou a &ss&so&sf&st, &st&se&sn&sd&se&sr&s k&si&ss&ss awe how sweet..&n~
CharAuto    You'd better not, people may start to talk!~
End

#SOCIAL
Name        thank~
CharNoArg   Thank you too.~
CharFound   You thank $N heartily.~
OthersFound $n thanks $N heartily.~
VictFound   $n thanks you heartily.~
CharAuto    You thank yourself since nobody else wants to !~
OthersAuto  $n thanks $mself since you won't.~
End

#SOCIAL
Name        thefinger~
CharNoArg   You give the room the finger.~
OthersNoArg $n gives the room the finger.~
CharFound   You give $N the finger.~
OthersFound $n gives &N the finger.~
VictFound   $n gives you the finger.~
End

#SOCIAL
Name        think~
CharNoArg   You think about times past and friends forgotten.~
OthersNoArg $n thinks about times past and friends forgotten.~
CharFound   You think about $N and sigh softly.~
OthersFound $n thinks about $N and sighs softly.~
VictFound   $n thinks about you and sighs softly.~
End

#SOCIAL
Name        throttle~
CharNoArg   Whom do you want to throttle?~
CharFound   You throttle $M till $E is blue in the face.~
OthersFound $n throttles $N about the neck, until $E passes out.  THUNK!~
VictFound   $n throttles you about the neck until you pass out.  THUNK!~
CharAuto    That might hurt!  Better not do it!~
OthersAuto  $n is getting a crazy look in $s eye again.~
End

#SOCIAL
Name        tickle~
CharNoArg   Whom do you want to tickle?~
CharFound   &LYou &st&si&sc&sk&sl&se &P$N&n~
OthersFound &w&P$n tickles $N.~
VictFound   &L$n &st&si&sc&sk&sl&se&ss&P you - hee hee hee&n.~
CharAuto    You tickle yourself, how funny!~
OthersAuto  $n tickles $mself.~
End

#SOCIAL
Name        torture~
CharNoArg   You have to torture someone!~
CharFound   You torture $M with rusty weapons, Mwaahhhhh!!~
OthersFound $n tortures $N with rusty weapons, $E must have been REAL bad!~
VictFound   $n tortures you with rusty weapons!  What did you DO!?!~
CharAuto    You torture yourself with rusty weapons.  Was it good for you?~
OthersAuto  $n tortures $mself with rusty weapons.  Looks like $e enjoys it!?~
End

#SOCIAL
Name        tummy~
CharNoArg   You rub your tummy and wish you'd bought a pie at the bakery.~
OthersNoArg $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
CharFound   You rub your tummy and ask $M for some food.~
OthersFound $n rubs $s tummy and asks $N for some food.~
VictFound   $n rubs $s tummy and asks you for some food.  Please?~
CharAuto    You rub your tummy and wish you'd bought a pie at the bakery.~
OthersAuto  $n rubs $s tummy and wishes $e'd bought a pie at the bakery.~
End

#SOCIAL
Name        twi'lek~
CharNoArg   You bow your head in a formal Twi'lek bow ~
OthersNoArg $n bows their head in a formal Twi'lek bow ~
CharFound   You bow your head in a formal Twi'lek bow to $M~
OthersFound $n bows their head in a formal Twi'lek bow to you~
CharAuto    You bow your head in shame~
OthersAuto  $n hang their head to contemplate $s existence~
End

#SOCIAL
Name        twiddle~
CharNoArg   You patiently twiddle your thumbs.~
OthersNoArg $n patiently twiddles $s thumbs.~
CharFound   You twiddle $S ears.~
OthersFound $n twiddles $N's ears.~
VictFound   $n twiddles your ears.~
CharAuto    You twiddle your ears like Dumbo.~
OthersAuto  $n twiddles $s own ears like Dumbo.~
End

#SOCIAL
Name        twink~
CharNoArg   You twink.~
CharAuto    A giant hand comes out of the air and squeezes you looking for the cream filling.~
End

#SOCIAL
Name        twitch~
CharNoArg   You twitch....wow, someone must really be getting on your nerves.~
OthersNoArg $n twitches nervously.~
CharFound   You twitch and glare at $N...if $E knows what's good for $M, $E'll leave...grrr~
OthersFound $n twitches and glares at $N...if $E knows what's good for $M, $E'll leave!~
VictFound   $n twitches and glares at you...if you know what's good for you, you'll leave~
End

#SOCIAL
Name        type~
CharNoArg   You throw up yor handz in dizgust at yur losy typing skils.~
OthersNoArg $n couldn't type a period if there was only one key on the keyboard.~
CharFound   You throw up yor handz in dizgust at yur losy typing skils.~
OthersFound $n couldn't type a period if there was only one key on the keyboard.~
VictFound   $n couldn't type a period if there was only one key on the keyboard.~
CharAuto    You throw up yor handz in dizgust at yur losy typing skils.~
OthersAuto  $n couldn't type a period if there was only one key on the keyboard.~
End

#SOCIAL
Name        veyes~
CharNoArg   You cover your virgin eyes! how dare those nasty people make you witness such a thing~
OthersNoArg $n covers $s virgin eyes, poor thing, look what you did to $m...~
End

#SOCIAL
Name        wave~
CharNoArg   You wave.~
OthersNoArg $n waves happily.~
CharFound   You wave goodbye to $N.~
OthersFound $n waves goodbye to $N.~
VictFound   $n waves goodbye to you.  Have a good journey.~
CharAuto    Are you going on adventures as well?~
OthersAuto  $n waves goodbye to $mself.~
End

#SOCIAL
Name        wedgie~
CharNoArg   You give the air a wedgie??~
OthersNoArg $n gives the air a wedgie? What a weirdo!!~
CharFound   You give $N a monster wedgie! OWWWW!!!~
OthersFound $n gives $N a wedgie, run or you might be next!~
VictFound   Your leggings violently go into your butt as $n gives you a monster wedgie! OWWWW!!!~
CharAuto    You give yourself a wedgie??--Kinky!!~
OthersAuto  $n pulls $s leggings up violently! --Kinky!!~
End

#SOCIAL
Name        whap~
CharNoArg   You look around for someone to whap with your purse.~
OthersNoArg $n looks around for someone to whap with $s purse.~
CharFound   You whap $N with your purse. DIE! That'll learn 'em for trying to steal from you. Muhahahaha!~
OthersFound $n whaps $N with $s purse. Perhaps $N is practicing stealing from little old ladies again. STOP! THIEF!~
VictFound   $n whaps you with their purse. Bad you! Bad! Stealing from $n. How dare you?!~
CharAuto    You whap.. yourself? Someone call the Institute of Mental Health, I think we have a winner over here!~
OthersAuto  $n whaps.. $n? Stop.. thief?~
End

#SOCIAL
Name        whine~
CharNoArg   You whine like the great whiners of the century.~
OthersNoArg $n whines 'I want to be an immortal already.  I need more hitpoints..I...'~
CharFound   You whine to $M like the great whiners of the century.~
OthersFound $n whines to $N 'I want to be an immortal already.  I need more hp...I..'~
VictFound   $n whines to you 'I want to be an immortal already.  I need more hp...I...'~
CharAuto    You whine like the great whiners of the century.~
OthersAuto  $n whines 'I want to be an immortal already.  I need more hitpoints..I...'~
End

#SOCIAL
Name        whistle~
CharNoArg   You whistle appreciatively.~
OthersNoArg $n whistles appreciatively.~
CharFound   You whistle at the sight of $M.~
OthersFound $n whistles at the sight of $N.~
VictFound   $n whistles at the sight of you.~
CharAuto    You whistle a little tune to yourself.~
OthersAuto  $n whistles a little tune to $mself.~
End

#SOCIAL
Name        wiggle~
CharNoArg   Your wiggle your bottom.~
OthersNoArg $n wiggles $s bottom.~
CharFound   You wiggle your bottom toward $M.~
OthersFound $n wiggles $s bottom toward $N.~
VictFound   $n wiggles $s bottom towards you.~
CharAuto    You wiggle about like a fish.~
OthersAuto  $n wiggles about like a fish.~
End

#SOCIAL
Name        wince~
CharNoArg   You wince.  Ouch!~
OthersNoArg $n winces.  Ouch!~
CharFound   You wince at $M.~
OthersFound $n winces at $N.~
VictFound   $n winces at you.~
CharAuto    You wince at yourself.  Ouch!~
OthersAuto  $n winces at $mself.  Ouch!~
End

#SOCIAL
Name        wink~
CharNoArg   You wink suggestively.~
OthersNoArg $n winks suggestively.~
CharFound   You wink suggestively at $N.~
OthersFound $n winks at $N.~
VictFound   $n winks suggestively at you.~
CharAuto    You wink at yourself ?? - what are you up to ?~
OthersAuto  $n winks at $mself - something strange is going on...~
End

#SOCIAL
Name        worship~
CharNoArg   You worship the powers that be.~
OthersNoArg $n worships the powers that be.~
CharFound   You drop to your knees in homage of $M.~
OthersFound $n prostrates $mself before $N.~
VictFound   $n believes you are all powerful.~
CharAuto    You worship yourself.~
OthersAuto  $n worships $mself - ah, the conceitedness of it all.~
End

#SOCIAL
Name        yawn~
CharNoArg   You must be tired.~
OthersNoArg $n yawns.~
End

#SOCIAL
Name        yum~
CharNoArg   You grab your fork and knife, and try to eat thin air.~
OthersNoArg $n grabs $s fork and knife and tries to eat the air.~
CharFound   You grab your fork and knife, and try to eat $N!!~
OthersFound $n grabs $s fork and knife, and try to eat $N!!~
VictFound   $n grabs $s fork and knife, and try to eat you!!~
CharAuto    You grab a fork and knife, and jab them into your leg!! Does it taste like chicken?~
OthersAuto  $n grabs $s fork and knife, and jabs them into $s leg!!~
End

#SOCIAL
Name        zaps~
CharNoArg   Who do you want to zap?~
CharFound   You press a red button and blue arks of electricity flow over $N and you hear a loud *zap zap* sound.~
OthersFound $n presses a red button and blue arks of electricity flow over $N and you hear a loud *zap zap* sound~
VictFound   $n presses a red button and blue arks of electricity flow over you and you hear a loud *zap zap* sound~
End

#END
